date,region,country,product,channel,revenue,cost,cost_driver
2025-05-31,Asia-Pacific,Singapore,Cloud Platform,Partner,16795.97,9482.45,Labor
2025-05-31,Asia-Pacific,Singapore,Security Module,Online,16923.54,9523.25,Shipping
2025-06-01,Europe,Germany,Analytics Suite,Partner,19703.31,11565.28,Material
2025-06-01,Europe,Germany,Cloud Platform,Direct,24585.26,14198.24,Labor
2025-06-01,Europe,Germany,Security Module,Partner,16605.89,9413.16,Labor
2025-06-01,Europe,France,Analytics Suite,Partner,15993.79,8846.41,Material
2025-06-01,Europe,France,Cloud Platform,Online,12777.92,8023.26,Material
2025-06-01,Europe,France,Security Module,Online,20316.69,12377.78,Material
2025-06-01,Europe,United Kingdom,Analytics Suite,Direct,21686.71,14529.98,Material
2025-06-01,Europe,United Kingdom,Cloud Platform,Partner,17353.54,10794.25,Shipping
2025-06-01,Europe,United Kingdom,Security Module,Partner,17218.76,10397.48,Shipping
2025-06-01,Europe,Spain,Analytics Suite,Online,20352.69,12347.58,Material
2025-06-01,Europe,Spain,Cloud Platform,Direct,18634.9,9210.52,Shipping
2025-06-01,Europe,Spain,Security Module,Direct,16724.87,9553.69,Material
2025-06-01,North America,United States,Analytics Suite,Partner,23373.65,14414.13,Material
2025-06-01,North America,United States,Cloud Platform,Direct,15749.65,9040.08,Labor
2025-06-01,North America,United States,Security Module,Direct,18928.4,11618.17,Material
2025-06-01,North America,Canada,Analytics Suite,Partner,16833.29,10075.27,Material
2025-06-01,North America,Canada,Cloud Platform,Online,20759.12,12647.44,Material
2025-06-01,North America,Canada,Security Module,Direct,21718.5,11296.07,Material
2025-06-01,North America,Mexico,Analytics Suite,Online,16363.23,8708.42,Shipping
2025-06-01,North America,Mexico,Cloud Platform,Partner,18192.68,12360.19,Material
2025-06-01,North America,Mexico,Security Module,Online,19177.76,11244.91,Material
2025-06-01,Asia-Pacific,India,Analytics Suite,Online,15959.6,9653.25,Material
2025-06-01,Asia-Pacific,India,Cloud Platform,Online,17473.5,10133.37,Shipping
2025-06-01,Asia-Pacific,India,Security Module,Online,21361.08,11742.98,Material
2025-06-01,Asia-Pacific,Japan,Analytics Suite,Partner,20399.54,12055.51,Shipping
2025-06-01,Asia-Pacific,Japan,Cloud Platform,Online,17353.18,10567.3,Material
2025-06-01,Asia-Pacific,Japan,Security Module,Online,20391.46,11377.68,Labor
2025-06-01,Asia-Pacific,Australia,Analytics Suite,Direct,21256.29,11543.12,Shipping
2025-06-01,Asia-Pacific,Australia,Cloud Platform,Direct,18767.69,11312.32,Labor
2025-06-01,Asia-Pacific,Australia,Security Module,Direct,17751.55,10304.72,Material
2025-06-01,Asia-Pacific,Singapore,Analytics Suite,Online,17798.56,11076.7,Shipping
2025-06-01,Asia-Pacific,Singapore,Cloud Platform,Direct,14683.54,9079.25,Labor
2025-06-01,Asia-Pacific,Singapore,Security Module,Online,17210.27,10792.44,Labor
2025-06-02,Europe,Germany,Analytics Suite,Online,18543.62,11298.16,Shipping
2025-06-02,Europe,Germany,Cloud Platform,Direct,25225.73,15316.18,Material
2025-06-02,Europe,Germany,Security Module,Partner,20286.38,12249.33,Material
2025-06-02,Europe,France,Analytics Suite,Online,17638.82,9491.76,Material
2025-06-02,Europe,France,Cloud Platform,Partner,20198.49,12434.57,Shipping
2025-06-02,Europe,France,Security Module,Direct,16751.71,9665.03,Material
2025-06-02,Europe,United Kingdom,Analytics Suite,Direct,15933.45,10504.19,Material
2025-06-02,Europe,United Kingdom,Cloud Platform,Direct,12955.82,6838.46,Shipping
2025-06-02,Europe,United Kingdom,Security Module,Direct,16820.53,10055.25,Material
2025-06-02,Europe,Spain,Analytics Suite,Partner,19621.4,11357.75,Material
2025-06-02,Europe,Spain,Cloud Platform,Partner,16440.04,10679.21,Labor
2025-06-02,Europe,Spain,Security Module,Online,17266.52,10907.39,Material
2025-06-02,North America,United States,Analytics Suite,Partner,17175.51,11061.53,Material
2025-06-02,North America,United States,Cloud Platform,Online,15361.55,8351.67,Material
2025-06-02,North America,United States,Security Module,Partner,20159.25,12988.75,Shipping
2025-06-02,North America,Canada,Analytics Suite,Online,17624.87,9690.04,Shipping
2025-06-02,North America,Canada,Cloud Platform,Partner,14414.05,7985.76,Material
2025-06-02,North America,Canada,Security Module,Online,16140.46,7990.22,Material
2025-06-02,North America,Mexico,Analytics Suite,Partner,20468.97,11208.79,Material
2025-06-02,North America,Mexico,Cloud Platform,Online,17572.09,11495.89,Material
2025-06-02,North America,Mexico,Security Module,Online,20656.43,11315.47,Shipping
2025-06-02,Asia-Pacific,India,Analytics Suite,Direct,18369.08,9373.99,Labor
2025-06-02,Asia-Pacific,India,Cloud Platform,Partner,16020.25,9465.64,Material
2025-06-02,Asia-Pacific,India,Security Module,Online,20312.89,12651.55,Shipping
2025-06-02,Asia-Pacific,Japan,Analytics Suite,Partner,16468.25,9006.09,Material
2025-06-02,Asia-Pacific,Japan,Cloud Platform,Online,13931.98,8552.78,Material
2025-06-02,Asia-Pacific,Japan,Security Module,Direct,17137.21,10721.43,Labor
2025-06-02,Asia-Pacific,Australia,Analytics Suite,Online,18419.87,10650.65,Material
2025-06-02,Asia-Pacific,Australia,Cloud Platform,Partner,22139.04,14067.3,Shipping
2025-06-02,Asia-Pacific,Australia,Security Module,Online,18298.6,9484.35,Shipping
2025-06-02,Asia-Pacific,Singapore,Analytics Suite,Direct,16779.71,9384.28,Material
2025-06-02,Asia-Pacific,Singapore,Cloud Platform,Online,23056.52,14671.24,Material
2025-06-02,Asia-Pacific,Singapore,Security Module,Partner,17894.17,12302.61,Shipping
2025-06-03,Europe,Germany,Analytics Suite,Online,13648.98,8613.71,Shipping
2025-06-03,Europe,Germany,Cloud Platform,Partner,15969.44,9522.21,Shipping
2025-06-03,Europe,Germany,Security Module,Online,19608.83,12719.4,Material
2025-06-03,Europe,France,Analytics Suite,Partner,23771.88,13917.01,Labor
2025-06-03,Europe,France,Cloud Platform,Direct,15100.84,9444.71,Labor
2025-06-03,Europe,France,Security Module,Partner,20505.93,13967.2,Labor
2025-06-03,Europe,United Kingdom,Analytics Suite,Direct,17842.62,9939.34,Shipping
2025-06-03,Europe,United Kingdom,Cloud Platform,Direct,18449.04,11099.43,Shipping
2025-06-03,Europe,United Kingdom,Security Module,Partner,20275.76,12311.81,Material
2025-06-03,Europe,Spain,Analytics Suite,Online,20809.89,12621.33,Material
2025-06-03,Europe,Spain,Cloud Platform,Online,20598.39,10457.16,Material
2025-06-03,Europe,Spain,Security Module,Partner,16918.77,10720.02,Material
2025-06-03,North America,United States,Analytics Suite,Direct,17978.64,10713.63,Labor
2025-06-03,North America,United States,Cloud Platform,Partner,16159.32,9373.52,Shipping
2025-06-03,North America,United States,Security Module,Partner,15992.82,10275.95,Material
2025-06-03,North America,Canada,Analytics Suite,Partner,21061.06,11623.54,Material
2025-06-03,North America,Canada,Cloud Platform,Partner,17781.22,10701.7,Labor
2025-06-03,North America,Canada,Security Module,Partner,12238.09,7089.29,Material
2025-06-03,North America,Mexico,Analytics Suite,Partner,20560.4,10752.43,Material
2025-06-03,North America,Mexico,Cloud Platform,Partner,18080.87,10775.63,Material
2025-06-03,North America,Mexico,Security Module,Online,16520.35,8837.44,Material
2025-06-03,Asia-Pacific,India,Analytics Suite,Direct,21563.8,12611.65,Material
2025-06-03,Asia-Pacific,India,Cloud Platform,Online,18366.82,9836.88,Labor
2025-06-03,Asia-Pacific,India,Security Module,Direct,22164.55,12306.68,Labor
2025-06-03,Asia-Pacific,Japan,Analytics Suite,Partner,21371.29,13299.88,Material
2025-06-03,Asia-Pacific,Japan,Cloud Platform,Online,12589.05,6967.46,Labor
2025-06-03,Asia-Pacific,Japan,Security Module,Direct,22476.64,12646.29,Material
2025-06-03,Asia-Pacific,Australia,Analytics Suite,Online,24770.46,12822.84,Material
2025-06-03,Asia-Pacific,Australia,Cloud Platform,Online,20253.5,12321.84,Material
2025-06-03,Asia-Pacific,Australia,Security Module,Partner,20099.82,11541.88,Material
2025-06-03,Asia-Pacific,Singapore,Analytics Suite,Direct,19546.59,10338.11,Material
2025-06-03,Asia-Pacific,Singapore,Cloud Platform,Direct,24642.05,13409.26,Material
2025-06-03,Asia-Pacific,Singapore,Security Module,Direct,15174.2,9362.48,Material
2025-06-04,Europe,Germany,Analytics Suite,Direct,21778.45,11602.45,Labor
2025-06-04,Europe,Germany,Cloud Platform,Direct,17913.82,11867.09,Labor
2025-06-04,Europe,Germany,Security Module,Direct,21183.84,12314.7,Material
2025-06-04,Europe,France,Analytics Suite,Partner,17956.89,10388.84,Shipping
2025-06-04,Europe,France,Cloud Platform,Direct,19779.19,10537.32,Material
2025-06-04,Europe,France,Security Module,Online,18441.45,10130.26,Material
2025-06-04,Europe,United Kingdom,Analytics Suite,Partner,22504.38,13691.19,Material
2025-06-04,Europe,United Kingdom,Cloud Platform,Partner,15697.47,9160.19,Material
2025-06-04,Europe,United Kingdom,Security Module,Partner,15128.86,9177.36,Material
2025-06-04,Europe,Spain,Analytics Suite,Online,14554.3,8939.19,Material
2025-06-04,Europe,Spain,Cloud Platform,Direct,14753.46,8924.8,Material
2025-06-04,Europe,Spain,Security Module,Partner,23817.2,15930.93,Shipping
2025-06-04,North America,United States,Analytics Suite,Direct,17430.73,9094.9,Material
2025-06-04,North America,United States,Cloud Platform,Direct,16731.23,10835.55,Shipping
2025-06-04,North America,United States,Security Module,Partner,19571.74,11520.97,Labor
2025-06-04,North America,Canada,Analytics Suite,Online,18948.18,10253.56,Labor
2025-06-04,North America,Canada,Cloud Platform,Direct,15724.2,9636.39,Shipping
2025-06-04,North America,Canada,Security Module,Direct,16507.14,8970.03,Shipping
2025-06-04,North America,Mexico,Analytics Suite,Online,19219.37,11072.44,Labor
2025-06-04,North America,Mexico,Cloud Platform,Direct,17133.21,10068.18,Material
2025-06-04,North America,Mexico,Security Module,Online,18989.26,11460.25,Material
2025-06-04,Asia-Pacific,India,Analytics Suite,Direct,21477.35,12950.87,Shipping
2025-06-04,Asia-Pacific,India,Cloud Platform,Online,19379.8,11672.53,Material
2025-06-04,Asia-Pacific,India,Security Module,Direct,15116.27,8802.76,Shipping
2025-06-04,Asia-Pacific,Japan,Analytics Suite,Direct,11783.46,8088.14,Material
2025-06-04,Asia-Pacific,Japan,Cloud Platform,Online,23680.19,14798.46,Material
2025-06-04,Asia-Pacific,Japan,Security Module,Direct,18148.44,11048.84,Material
2025-06-04,Asia-Pacific,Australia,Analytics Suite,Direct,19669.13,9905.72,Material
2025-06-04,Asia-Pacific,Australia,Cloud Platform,Online,19490.87,10964.75,Material
2025-06-04,Asia-Pacific,Australia,Security Module,Direct,20755.05,11622.23,Labor
2025-06-04,Asia-Pacific,Singapore,Analytics Suite,Partner,14936.4,8963.67,Labor
2025-06-04,Asia-Pacific,Singapore,Cloud Platform,Partner,17849.43,9350.34,Shipping
2025-06-04,Asia-Pacific,Singapore,Security Module,Direct,21858.86,13726.99,Shipping
2025-06-05,Europe,Germany,Analytics Suite,Online,18803.63,11878.76,Material
2025-06-05,Europe,Germany,Cloud Platform,Online,19025.65,11166.44,Shipping
2025-06-05,Europe,Germany,Security Module,Online,18384.32,10971.17,Labor
2025-06-05,Europe,France,Analytics Suite,Direct,23093.03,12615.01,Labor
2025-06-05,Europe,France,Cloud Platform,Direct,23780.83,14031.32,Shipping
2025-06-05,Europe,France,Security Module,Online,22494.27,13517.98,Material
2025-06-05,Europe,United Kingdom,Analytics Suite,Direct,16714.18,9757.45,Shipping
2025-06-05,Europe,United Kingdom,Cloud Platform,Direct,20067.79,11941.53,Shipping
2025-06-05,Europe,United Kingdom,Security Module,Direct,21653.81,13100.23,Labor
2025-06-05,Europe,Spain,Analytics Suite,Direct,20587.28,10208.7,Material
2025-06-05,Europe,Spain,Cloud Platform,Partner,14941.24,9199.49,Material
2025-06-05,Europe,Spain,Security Module,Online,21486.4,12915.09,Labor
2025-06-05,North America,United States,Analytics Suite,Partner,18354.54,10149.27,Material
2025-06-05,North America,United States,Cloud Platform,Direct,24627.01,14633.14,Material
2025-06-05,North America,United States,Security Module,Partner,14595.04,8653.77,Material
2025-06-05,North America,Canada,Analytics Suite,Partner,18089.04,11079.46,Labor
2025-06-05,North America,Canada,Cloud Platform,Direct,15054.81,9670.26,Material
2025-06-05,North America,Canada,Security Module,Online,17735.89,10082.62,Material
2025-06-05,North America,Mexico,Analytics Suite,Direct,19426.82,10908.48,Material
2025-06-05,North America,Mexico,Cloud Platform,Online,16779.65,9476.84,Shipping
2025-06-05,North America,Mexico,Security Module,Partner,18603.65,11193.68,Material
2025-06-05,Asia-Pacific,India,Analytics Suite,Online,15720.6,9723.16,Shipping
2025-06-05,Asia-Pacific,India,Cloud Platform,Online,20827.47,11230.2,Material
2025-06-05,Asia-Pacific,India,Security Module,Direct,17982.26,11689.02,Shipping
2025-06-05,Asia-Pacific,Japan,Analytics Suite,Direct,14913.92,8922.42,Labor
2025-06-05,Asia-Pacific,Japan,Cloud Platform,Direct,14987.86,8699.85,Material
2025-06-05,Asia-Pacific,Japan,Security Module,Online,20026.94,13023.2,Shipping
2025-06-05,Asia-Pacific,Australia,Analytics Suite,Online,19901.63,11703.03,Material
2025-06-05,Asia-Pacific,Australia,Cloud Platform,Partner,16135.91,9892.23,Material
2025-06-05,Asia-Pacific,Australia,Security Module,Direct,22597.25,13490.43,Labor
2025-06-05,Asia-Pacific,Singapore,Analytics Suite,Partner,19916.15,12621.03,Labor
2025-06-05,Asia-Pacific,Singapore,Cloud Platform,Online,14947.35,8571.67,Material
2025-06-05,Asia-Pacific,Singapore,Security Module,Partner,17117.21,9584.95,Shipping
2025-06-06,Europe,Germany,Analytics Suite,Partner,17443.56,10390.66,Material
2025-06-06,Europe,Germany,Cloud Platform,Partner,21738.12,13360.86,Labor
2025-06-06,Europe,Germany,Security Module,Direct,18387.74,10608.88,Material
2025-06-06,Europe,France,Analytics Suite,Direct,17885.37,10316.32,Material
2025-06-06,Europe,France,Cloud Platform,Online,17074.37,10636.37,Material
2025-06-06,Europe,France,Security Module,Online,18207.86,10033.73,Shipping
2025-06-06,Europe,United Kingdom,Analytics Suite,Online,16174.19,8914.8,Shipping
2025-06-06,Europe,United Kingdom,Cloud Platform,Online,18709.36,11356.41,Material
2025-06-06,Europe,United Kingdom,Security Module,Direct,22508.53,15065.03,Material
2025-06-06,Europe,Spain,Analytics Suite,Direct,19870.93,11094.65,Shipping
2025-06-06,Europe,Spain,Cloud Platform,Online,15226.23,9300.15,Material
2025-06-06,Europe,Spain,Security Module,Partner,17914.27,10403.28,Shipping
2025-06-06,North America,United States,Analytics Suite,Partner,15423.95,9200.12,Material
2025-06-06,North America,United States,Cloud Platform,Direct,20135.56,11403.23,Material
2025-06-06,North America,United States,Security Module,Online,19473.63,11823.44,Material
2025-06-06,North America,Canada,Analytics Suite,Online,23584.57,13977.0,Material
2025-06-06,North America,Canada,Cloud Platform,Partner,17661.0,10360.39,Material
2025-06-06,North America,Canada,Security Module,Partner,19789.68,12415.14,Material
2025-06-06,North America,Mexico,Analytics Suite,Partner,15440.67,7840.07,Labor
2025-06-06,North America,Mexico,Cloud Platform,Partner,18835.57,10407.57,Shipping
2025-06-06,North America,Mexico,Security Module,Online,21495.17,12420.48,Material
2025-06-06,Asia-Pacific,India,Analytics Suite,Online,16067.83,9800.12,Labor
2025-06-06,Asia-Pacific,India,Cloud Platform,Online,17911.89,8902.07,Material
2025-06-06,Asia-Pacific,India,Security Module,Direct,14743.82,8501.79,Shipping
2025-06-06,Asia-Pacific,Japan,Analytics Suite,Partner,17858.48,9923.44,Material
2025-06-06,Asia-Pacific,Japan,Cloud Platform,Online,17696.47,10567.12,Material
2025-06-06,Asia-Pacific,Japan,Security Module,Online,18919.9,12246.32,Labor
2025-06-06,Asia-Pacific,Australia,Analytics Suite,Partner,19809.79,11942.4,Material
2025-06-06,Asia-Pacific,Australia,Cloud Platform,Partner,15153.2,9948.43,Material
2025-06-06,Asia-Pacific,Australia,Security Module,Partner,16108.32,9402.98,Material
2025-06-06,Asia-Pacific,Singapore,Analytics Suite,Partner,18449.72,9696.31,Labor
2025-06-06,Asia-Pacific,Singapore,Cloud Platform,Direct,16575.91,8841.18,Shipping
2025-06-06,Asia-Pacific,Singapore,Security Module,Direct,20325.36,12811.35,Shipping
2025-06-07,Europe,Germany,Analytics Suite,Direct,20056.83,12152.49,Material
2025-06-07,Europe,Germany,Cloud Platform,Direct,18917.84,12217.66,Material
2025-06-07,Europe,Germany,Security Module,Online,15800.66,9569.67,Material
2025-06-07,Europe,France,Analytics Suite,Online,16295.6,9108.64,Material
2025-06-07,Europe,France,Cloud Platform,Direct,13425.42,7413.82,Material
2025-06-07,Europe,France,Security Module,Online,16519.33,10191.99,Material
2025-06-07,Europe,United Kingdom,Analytics Suite,Online,13729.09,8283.43,Material
2025-06-07,Europe,United Kingdom,Cloud Platform,Online,15884.74,10139.92,Labor
2025-06-07,Europe,United Kingdom,Security Module,Direct,20766.29,11478.73,Material
2025-06-07,Europe,Spain,Analytics Suite,Partner,20849.27,11428.04,Shipping
2025-06-07,Europe,Spain,Cloud Platform,Direct,17957.34,9834.41,Material
2025-06-07,Europe,Spain,Security Module,Partner,18732.72,11172.91,Material
2025-06-07,North America,United States,Analytics Suite,Online,21960.33,12684.34,Material
2025-06-07,North America,United States,Cloud Platform,Partner,17519.82,10334.76,Material
2025-06-07,North America,United States,Security Module,Direct,14791.76,9643.28,Material
2025-06-07,North America,Canada,Analytics Suite,Partner,18853.87,11247.0,Material
2025-06-07,North America,Canada,Cloud Platform,Online,17337.94,8698.26,Labor
2025-06-07,North America,Canada,Security Module,Partner,25790.06,16932.42,Shipping
2025-06-07,North America,Mexico,Analytics Suite,Partner,14630.42,8390.09,Labor
2025-06-07,North America,Mexico,Cloud Platform,Direct,21540.11,11720.23,Material
2025-06-07,North America,Mexico,Security Module,Direct,18822.45,11776.12,Material
2025-06-07,Asia-Pacific,India,Analytics Suite,Online,17711.91,9821.22,Shipping
2025-06-07,Asia-Pacific,India,Cloud Platform,Partner,20706.03,12068.06,Material
2025-06-07,Asia-Pacific,India,Security Module,Direct,20129.58,11661.42,Material
2025-06-07,Asia-Pacific,Japan,Analytics Suite,Partner,17467.11,10739.22,Material
